wdtEntity	category	categoryLabel	count	AP	SA	SG	AB	ED	Count		Note		76
http://www.wikidata.org/entity/Q387380	http://www.wikidata.org/entity/Q6449455	Category:Best Foreign Language Film Golden Globe winners	173	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60580778	http://www.wikidata.org/entity/Q60688963	Category:English MPs January 1377	173	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q49800602	http://www.wikidata.org/entity/Q7723178	Category:Bishops of Vic	173	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q62694838	http://www.wikidata.org/entity/Q8789690	Category:Prefects of Ille-et-Vilaine	173	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q667167	http://www.wikidata.org/entity/Q8637265	Category:Recipients of the Blood Order	173	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1837494	http://www.wikidata.org/entity/Q6995017	Category:Bishops of Worcester	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1377716	http://www.wikidata.org/entity/Q7021332	Category:Belgian people	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9134365	http://www.wikidata.org/entity/Q6587730	Category:Monarchs of the United Kingdom	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q66087733	http://www.wikidata.org/entity/Q8789692	Category:Prefects of Isère	172	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60642438	http://www.wikidata.org/entity/Q8789691	Category:Prefects of Indre-et-Loire	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q64441589	http://www.wikidata.org/entity/Q25710571	Category:Prefects of Jura	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q328539	http://www.wikidata.org/entity/Q8489290	Category:German Open Badminton Championships	172	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q718660	http://www.wikidata.org/entity/Q14932518	Category:Privy Councillor (Russian Empire)	171	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q37845660	http://www.wikidata.org/entity/Q8683874	Category:Northern Ireland MPAs 1982–1986	171	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q15042103	http://www.wikidata.org/entity/Q7779171	Category:Grand Crosses of the Order of the Tower and Sword	171	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q21013152	http://www.wikidata.org/entity/Q65629005	Category:Municipal councillors of The Hague	170	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q312611	http://www.wikidata.org/entity/Q8457360	Category:Films directed by Youssef Chahine	170	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4144726	http://www.wikidata.org/entity/Q10068756	Category:Mining Encyclopedic Dictionary (Ukraine)	170	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q27898073	http://www.wikidata.org/entity/Q8612947	Category:Mayors of Bordeaux	169	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q65947271	http://www.wikidata.org/entity/Q13288277	Category:Prefects of Cantal	169	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q66223910	http://www.wikidata.org/entity/Q25710931	Category:Prefects of Lot-et-Garonne	169	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1059863	http://www.wikidata.org/entity/Q7045468	Category:Women's magazines	168	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q85393242	http://www.wikidata.org/entity/Q8302086	Category:Bishops of Veszprém	168	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q63883864	http://www.wikidata.org/entity/Q8789688	Category:Prefects of Haute-Saône	168	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1935928	http://www.wikidata.org/entity/Q20023466	Category:World Press Photo of the Year winner	168	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q840286	http://www.wikidata.org/entity/Q17278579	Category:Cannes Film Festival Award for Best Actress winners	167	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q28872303	http://www.wikidata.org/entity/Q8683871	Category:Members of the Northern Ireland Assembly 1973–1974	167	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4936971	http://www.wikidata.org/entity/Q4936975	Category:Body swapping in films	167	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5258881	http://www.wikidata.org/entity/Q6463131	Category:Werewolf films	167	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q62535283	http://www.wikidata.org/entity/Q8220222	Category:Viceroys of Sicily	166	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1250403	http://www.wikidata.org/entity/Q8707010	Category:Scepter Records albums	166	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q99761757	http://www.wikidata.org/entity/Q8917619	Category:Mayors of places in Texas	165	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60576902	http://www.wikidata.org/entity/Q55958351	Category:English MPs 1433	165	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q81729632	http://www.wikidata.org/entity/Q7039924	Category:Classical musicians	165	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1042001	http://www.wikidata.org/entity/Q8472893	Category:French Polynesian people	165	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q63959212	http://www.wikidata.org/entity/Q13288281	Category:Prefects of Gironde	165	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50225443	http://www.wikidata.org/entity/Q8301960	Category:Bishops of Palencia	165	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q64441571	http://www.wikidata.org/entity/Q25710569	Category:Prefects of Morbihan	165	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q105070728	http://www.wikidata.org/entity/Q7055103	Category:Archbishops of Cologne	164	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q49819623	http://www.wikidata.org/entity/Q6763455	Category:Archbishops of Tarragona	164	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q40221467	http://www.wikidata.org/entity/Q16440376	Category:Prefects of Pyrénées-Atlantiques	164	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q7031208	http://www.wikidata.org/entity/Q7980936	Category:Honorary citizens of Yerevan	164	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1321379	http://www.wikidata.org/entity/Q8580962	Category:Lakeshore Entertainment films	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60585656	http://www.wikidata.org/entity/Q15254949	Category:English MPs 1536	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60576903	http://www.wikidata.org/entity/Q61293169	Category:English MPs 1435	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50218815	http://www.wikidata.org/entity/Q8301581	Category:Archbishops of Santiago de Compostela	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q61780386	http://www.wikidata.org/entity/Q25710646	Category:Prefects of Ardennes	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q99697	http://www.wikidata.org/entity/Q25768183	Category:U-Bahnlinie U2 (Berlin)	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q94093	http://www.wikidata.org/entity/Q7483461	Category:Order of the Oak Crown recipients	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q69364289	http://www.wikidata.org/entity/Q49677531	Category:Honoured Aircraft Engineers of the USSR	163	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q854323	http://www.wikidata.org/entity/Q6946332	Category:Punjabi people	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q26111565	http://www.wikidata.org/entity/Q8445898	Category:Fellows of the Royal Astronomical Society	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3259469	http://www.wikidata.org/entity/Q55897	Category:Prime Ministers of Poland	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q59155756	http://www.wikidata.org/entity/Q7987871	Category:Elamite kings	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4713342	http://www.wikidata.org/entity/Q8234394	Category:Alcon Entertainment films	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1137378	http://www.wikidata.org/entity/Q8200119	Category:2011 European Athletics Indoor Championships	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q83493517	http://www.wikidata.org/entity/Q86806619	Category:Timelines of the COVID-19 pandemic	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q65464997	http://www.wikidata.org/entity/Q13343784	Category:Prefects of Charente-Maritime	162	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11774062	http://www.wikidata.org/entity/Q8263552	Category:Arkansas counties	161	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q88372589	http://www.wikidata.org/entity/Q7799929	Category:Historical linguists	161	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q219573	http://www.wikidata.org/entity/Q6600878	Category:Coalition of Left, of Movements and Ecology politicians	161	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q799608	http://www.wikidata.org/entity/Q111285911	Category:Badminton Hall of Fame	161	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q63969069	http://www.wikidata.org/entity/Q25710605	Category:Prefects of Seine-et-Marne	161	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q207826	http://www.wikidata.org/entity/Q9493333	Category:Time Person of the Year	160	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16658624	http://www.wikidata.org/entity/Q8689371	Category:Runologists	160	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q48620014	http://www.wikidata.org/entity/Q9647144	Category:Bishops of Tarazona	160	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q877458	http://www.wikidata.org/entity/Q8397635	Category:Greek Orthodox Patriarchs of Jerusalem	160	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q437792	http://www.wikidata.org/entity/Q9577666	Category:Konstantin Korovin	160	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q115773397	http://www.wikidata.org/entity/Q9312942	Category:Bishops of Várad	159	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q18985034	http://www.wikidata.org/entity/Q7993486	Category:Presidents of Zambia	159	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3225260	http://www.wikidata.org/entity/Q6294037	Category:The Godfather films	159	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q21295995	http://www.wikidata.org/entity/Q8619812	Category:Members of the National Assembly (Niger)	158	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q182529	http://www.wikidata.org/entity/Q8437953	Category:FIFA World Player of the Year winners	158	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50360961	http://www.wikidata.org/entity/Q8302117	Category:Bishops of Zamora	158	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q34359193	http://www.wikidata.org/entity/Q4822	Category:Maritsa basin	158	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q59505670	http://www.wikidata.org/entity/Q8943938	Category:Honorary doctors of the University of Graz	158	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q14927262	http://www.wikidata.org/entity/Q8613797	Category:Mayors of Toronto	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q27969744	http://www.wikidata.org/entity/Q7964777	Category:Ambassadors of Spain to France	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12484004	http://www.wikidata.org/entity/Q9578650	Category:Churches in Indonesia	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50308155	http://www.wikidata.org/entity/Q8302007	Category:Bishops of Salamanca	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q43185970	http://www.wikidata.org/entity/Q7687648	Category:Mayors of Lisbon	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q63174796	http://www.wikidata.org/entity/Q63183470	Category:2020 Giro d'Italia	157	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5756921	http://www.wikidata.org/entity/Q7004692	Category:High Sheriffs of Staffordshire	156	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q656043	http://www.wikidata.org/entity/Q8825037	Category:Sumerian people	156	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q27600974	http://www.wikidata.org/entity/Q9069337	Category:Austrian Alpine Ski Championships	156	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q66401029	http://www.wikidata.org/entity/Q19370501	Category:Honorary Members of the Order of Merit of Portugal	156	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q100787516	http://www.wikidata.org/entity/Q30964762	Category:Honorary doctors of the Hong Kong Polytechnic University	156	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1837214	http://www.wikidata.org/entity/Q8301882	Category:Bishops of Lincoln	155	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q465869	http://www.wikidata.org/entity/Q6994897	Category:Bishops of Exeter	155	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1209676	http://www.wikidata.org/entity/Q7031250	Category:Mexican people	155	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19860606	http://www.wikidata.org/entity/Q9028754	Category:Agriculture ministers of Greece	155	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q55258966	http://www.wikidata.org/entity/Q8301739	Category:Bishops of Como	155	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q111264531	http://www.wikidata.org/entity/Q8301786	Category:Bishops of Elna	155	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q23069886	http://www.wikidata.org/entity/Q8498351	Category:Grand Crosses of the Order of Christ (Portugal)	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1637531	http://www.wikidata.org/entity/Q8386682	Category:Dog trainers	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q97771938	http://www.wikidata.org/entity/Q6055353	Category:Benedictines	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60038322	http://www.wikidata.org/entity/Q8241840	Category:Ambassadors of the Czech Republic	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16787460	http://www.wikidata.org/entity/Q8692425	Category:Officers of the Order of Leopold II	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1451563	http://www.wikidata.org/entity/Q7039027	Category:Women politicians	154	TRUE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50212731	http://www.wikidata.org/entity/Q8991570	Category:Bishops of Pamplona	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q2315299	http://www.wikidata.org/entity/Q9125962	Category:Sri Lankan Badminton Championships	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q42310166	http://www.wikidata.org/entity/Q8944170	Category:Honorary doctors of Tel Aviv University	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q58308426	http://www.wikidata.org/entity/Q7981240	Category:Honorary citizens of Mukachevo	154	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3278450	http://www.wikidata.org/entity/Q8613535	Category:Mayors of Ottawa	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1054345	http://www.wikidata.org/entity/Q7707384	Category:Cardinal Secretaries of State	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q29637474	http://www.wikidata.org/entity/Q8239159	Category:Ambassadors of France to the Ottoman Empire	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q38152482	http://www.wikidata.org/entity/Q8241391	Category:Ambassadors of Switzerland	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1142295	http://www.wikidata.org/entity/Q8085053	Category:Wink (duo) songs	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q50361772	http://www.wikidata.org/entity/Q9646609	Category:Bishops of Coria	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q64442983	http://www.wikidata.org/entity/Q13343780	Category:Prefects of Eure	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1376114	http://www.wikidata.org/entity/Q8601158	Category:Malaysia Open Badminton Championships	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q2542334	http://www.wikidata.org/entity/Q8145002	Category:Welsh National Badminton Championships	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q18626251	http://www.wikidata.org/entity/Q7981586	Category:Honorary Citizens of City of Tartu	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q23768979	http://www.wikidata.org/entity/Q10065834	Category:Presidents of the Academy of Athens	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q98970128	http://www.wikidata.org/entity/Q8996349	Category:Mayors of Gouda	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q39177027	http://www.wikidata.org/entity/Q25710581	Category:Prefects of Haute-Savoie	153	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q378422	http://www.wikidata.org/entity/Q7971104	Category:UNESCO Goodwill Ambassadors	152	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q6866144	http://www.wikidata.org/entity/Q7374866	Category:Foreign ministers of Denmark	152	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q62693713	http://www.wikidata.org/entity/Q13288284	Category:Prefects of Marne (department)	152	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q59606642	http://www.wikidata.org/entity/Q9769754	Category:Chief magistrates of the kingdom of Aragon	152	FALSE	FALSE	FALSE	FALSE	FALSE					
