	wdtEntity	category	categoryLabel	count	dbp_count
6132	http://www.wikidata.org/entity/Q106216279	http://www.wikidata.org/entity/Q8996892	Category:Mayors of Kampen, Overijssel	12	0
6384	http://www.wikidata.org/entity/Q106214708	http://www.wikidata.org/entity/Q8996236	Category:Mayors of Geertruidenberg	12	0
6277	http://www.wikidata.org/entity/Q58944409	http://www.wikidata.org/entity/Q49786636	Category:Mayors of Varanasi	12	3
6156	http://www.wikidata.org/entity/Q106213889	http://www.wikidata.org/entity/Q8995874	Category:Mayors of Deil	12	0
6157	http://www.wikidata.org/entity/Q106219786	http://www.wikidata.org/entity/Q8998574	Category:Mayors of Steenbergen	12	0
6160	http://www.wikidata.org/entity/Q106213915	http://www.wikidata.org/entity/Q8995889	Category:Mayors of Den Dungen	12	0
6161	http://www.wikidata.org/entity/Q106221149	http://www.wikidata.org/entity/Q8999218	Category:Mayors of Wijnandsrade	12	0
6150	http://www.wikidata.org/entity/Q2648408	http://www.wikidata.org/entity/Q7335803	Category:Political parties in Malta	12	18
6183	http://www.wikidata.org/entity/Q23070665	http://www.wikidata.org/entity/Q8692418	Category:Officers of the Order of Christ (Portugal)	12	3
6342	http://www.wikidata.org/entity/Q13826942	http://www.wikidata.org/entity/Q28862619	Category:1990s portal	12	2
6137	http://www.wikidata.org/entity/Q106221685	http://www.wikidata.org/entity/Q8999481	Category:Mayors of Zwolle	12	3
6159	http://www.wikidata.org/entity/Q2996341	http://www.wikidata.org/entity/Q8416856	Category:Convention for a Progressive Alternative politicians	12	3
6149	http://www.wikidata.org/entity/Q59920639	http://www.wikidata.org/entity/Q9144633	Category:Linkin Park EPs	12	3
6326	http://www.wikidata.org/entity/Q112658314	http://www.wikidata.org/entity/Q105338597	Category:Health ministers of Uganda	12	3
6148	http://www.wikidata.org/entity/Q106213763	http://www.wikidata.org/entity/Q8995815	Category:Mayors of Cranendonck	12	0
6097	http://www.wikidata.org/entity/Q108569731	http://www.wikidata.org/entity/Q9813002	Category:Municipalities in Ohio	12	3
6233	http://www.wikidata.org/entity/Q107568753	http://www.wikidata.org/entity/Q6226347	Category:Ambassadors of Argentina to Belgium	12	3
6369	http://www.wikidata.org/entity/Q106834923	http://www.wikidata.org/entity/Q7961621	Category:Ambassadors of Azerbaijan to Hungary	12	2
6377	http://www.wikidata.org/entity/Q106350642	http://www.wikidata.org/entity/Q6226424	Category:Ambassadors of Chile to Italy	12	3
6103	http://www.wikidata.org/entity/Q101444758	http://www.wikidata.org/entity/Q6483311	Category:Greenlandic people	12	17
6179	http://www.wikidata.org/entity/Q16150618	http://www.wikidata.org/entity/Q8512320	Category:High Sheriffs of Leitrim	12	17
6392	http://www.wikidata.org/entity/Q6679364	http://www.wikidata.org/entity/Q8602326	Category:Lord High Constables of Scotland	12	18
6306	http://www.wikidata.org/entity/Q107302783	http://www.wikidata.org/entity/Q8238999	Category:Ambassadors of El Salvador	12	18
6165	http://www.wikidata.org/entity/Q46015597	http://www.wikidata.org/entity/Q8364229	Category:David Crighton medalists	12	8
6205	http://www.wikidata.org/entity/Q106215963	http://www.wikidata.org/entity/Q8996744	Category:Mayors of Hoogeloon, Hapert en Casteren	12	0
6151	http://www.wikidata.org/entity/Q106240570	http://www.wikidata.org/entity/Q8999270	Category:Mayors of Wisch	12	0
6147	http://www.wikidata.org/entity/Q106374009	http://www.wikidata.org/entity/Q8998640	Category:Mayors of Ten Boer	12	0
6173	http://www.wikidata.org/entity/Q5756966	http://www.wikidata.org/entity/Q7004715	Category:High Sheriffs of the West Midlands	12	9
6391	http://www.wikidata.org/entity/Q106373838	http://www.wikidata.org/entity/Q8997963	Category:Mayors of Oud-Beijerland	12	0
6133	http://www.wikidata.org/entity/Q106373894	http://www.wikidata.org/entity/Q8998299	Category:Mayors of Sas van Gent	12	0
6134	http://www.wikidata.org/entity/Q106219223	http://www.wikidata.org/entity/Q8998324	Category:Mayors of Schiedam	12	0
6221	http://www.wikidata.org/entity/Q27987142	http://www.wikidata.org/entity/Q86328241	Category:Mayors of Stockton, California	12	9
6140	http://www.wikidata.org/entity/Q106221246	http://www.wikidata.org/entity/Q8999269	Category:Mayors of Winterswijk	12	0
6375	http://www.wikidata.org/entity/Q106090067	http://www.wikidata.org/entity/Q6226383	Category:Ambassadors of Bolivia to the United States	12	4
6351	http://www.wikidata.org/entity/Q7169246	http://www.wikidata.org/entity/Q7972733	Category:Permanent Representatives of Sweden to the United Nations	12	14
6397	http://www.wikidata.org/entity/Q106216693	http://www.wikidata.org/entity/Q8997103	Category:Mayors of Leek	12	0
6192	http://www.wikidata.org/entity/Q110554641	http://www.wikidata.org/entity/Q7887808	Category:Apostolic Nuncios to Japan	12	15
6232	http://www.wikidata.org/entity/Q64698703	http://www.wikidata.org/entity/Q8240761	Category:Ambassadors of Romania to Japan	12	2
6215	http://www.wikidata.org/entity/Q5096791	http://www.wikidata.org/entity/Q7000120	Category:Chief justices of Malta	12	15
6284	http://www.wikidata.org/entity/Q103883165	http://www.wikidata.org/entity/Q13270277	Category:Mayors of Little Rock, Arkansas	12	9
6327	http://www.wikidata.org/entity/Q15956123	http://www.wikidata.org/entity/Q8199410	Category:Rectors of Vilnius University	12	15
6390	http://www.wikidata.org/entity/Q106221323	http://www.wikidata.org/entity/Q8999306	Category:Mayors of Wormerland	12	0
6214	http://www.wikidata.org/entity/Q50564057	http://www.wikidata.org/entity/Q50101195	Category:Ambassadors of France to Tanzania	12	0
6376	http://www.wikidata.org/entity/Q6797729	http://www.wikidata.org/entity/Q8613282	Category:Mayors of Kauai	12	7
6142	http://www.wikidata.org/entity/Q54002472	http://www.wikidata.org/entity/Q30800752	Category:Mayors of Lista	12	0
6210	http://www.wikidata.org/entity/Q106212928	http://www.wikidata.org/entity/Q8995506	Category:Mayors of Benthuizen	12	0
6143	http://www.wikidata.org/entity/Q98970195	http://www.wikidata.org/entity/Q8998653	Category:Mayors of Terneuzen	12	0
6300	http://www.wikidata.org/entity/Q2706746	http://www.wikidata.org/entity/Q7905879	Category:People from Aragon	12	9
6145	http://www.wikidata.org/entity/Q106220020	http://www.wikidata.org/entity/Q8998656	Category:Mayors of Terschelling	12	0
6146	http://www.wikidata.org/entity/Q106215485	http://www.wikidata.org/entity/Q8996524	Category:Mayors of Heerewaarden	12	0
6207	http://www.wikidata.org/entity/Q59181239	http://www.wikidata.org/entity/Q59181335	Category:Slovenia Future Series	12	0
6383	http://www.wikidata.org/entity/Q106218814	http://www.wikidata.org/entity/Q8998139	Category:Mayors of Renkum	12	0
6367	http://www.wikidata.org/entity/Q106212138	http://www.wikidata.org/entity/Q61669022	Category:Mayors of Noardeast-Fryslân	12	0
6188	http://www.wikidata.org/entity/Q65682198	http://www.wikidata.org/entity/Q30799058	Category:Mayors of Skaun	12	0
6255	http://www.wikidata.org/entity/Q105440662	http://www.wikidata.org/entity/Q8672003	Category:Rockabilly musicians	12	11
6114	http://www.wikidata.org/entity/Q106215135	http://www.wikidata.org/entity/Q8996394	Category:Mayors of Grubbenvorst	12	0
6223	http://www.wikidata.org/entity/Q60787701	http://www.wikidata.org/entity/Q60821950	Category:Permanent Representatives of Italy to the European Union	12	6
6115	http://www.wikidata.org/entity/Q106221639	http://www.wikidata.org/entity/Q8999453	Category:Mayors of Zuilichem	12	0
6116	http://www.wikidata.org/entity/Q98416029	http://www.wikidata.org/entity/Q98415951	Category:Median architecture	12	0
6117	http://www.wikidata.org/entity/Q106221083	http://www.wikidata.org/entity/Q8999202	Category:Mayors of Wijchen	12	0
6118	http://www.wikidata.org/entity/Q100269137	http://www.wikidata.org/entity/Q32310387	Category:Mayors of Neiva	12	0
6360	http://www.wikidata.org/entity/Q108366657	http://www.wikidata.org/entity/Q7481469	Category:Eastern Orthodox Christians	12	21
6279	http://www.wikidata.org/entity/Q19878828	http://www.wikidata.org/entity/Q8916991	Category:Mayors of Hartford, Connecticut	12	21
6243	http://www.wikidata.org/entity/Q22092170	http://www.wikidata.org/entity/Q7966872	Category:Ambassadors of Nicaragua	12	21
6119	http://www.wikidata.org/entity/Q106219590	http://www.wikidata.org/entity/Q8998496	Category:Mayors of Sluis	12	0
6120	http://www.wikidata.org/entity/Q106221154	http://www.wikidata.org/entity/Q8999222	Category:Mayors of Wijngaarden	12	0
6385	http://www.wikidata.org/entity/Q252244	http://www.wikidata.org/entity/Q18929748	Category:PHotoEspaña	12	0
6122	http://www.wikidata.org/entity/Q106219608	http://www.wikidata.org/entity/Q8998507	Category:Mayors of Smilde	12	0
6098	http://www.wikidata.org/entity/Q106213625	http://www.wikidata.org/entity/Q8995781	Category:Mayors of Buren	12	0
6093	http://www.wikidata.org/entity/Q106212430	http://www.wikidata.org/entity/Q8995246	Category:Mayors of Alphen en Riel	12	0
6317	http://www.wikidata.org/entity/Q734957	http://www.wikidata.org/entity/Q6998410	Category:Fauna of Puerto Rico	12	10
6220	http://www.wikidata.org/entity/Q1116445	http://www.wikidata.org/entity/Q9426648	Category:Bishops of Kyiv	12	4
6094	http://www.wikidata.org/entity/Q106213547	http://www.wikidata.org/entity/Q8995747	Category:Mayors of Bronckhorst	12	0
6364	http://www.wikidata.org/entity/Q110940554	http://www.wikidata.org/entity/Q8241332	Category:Ambassadors of Sweden to Italy	12	13
6136	http://www.wikidata.org/entity/Q6486882	http://www.wikidata.org/entity/Q7316465	Category:Languages of Portugal	12	22
6182	http://www.wikidata.org/entity/Q5756805	http://www.wikidata.org/entity/Q30818742	Category:High Sheriffs of Gwent	12	6
6170	http://www.wikidata.org/entity/Q236239	http://www.wikidata.org/entity/Q8452496	Category:Films based on works by Thomas Hardy	12	10
6113	http://www.wikidata.org/entity/Q508495	http://www.wikidata.org/entity/Q9875978	Category:Aerosmith singles	12	0
6100	http://www.wikidata.org/entity/Q1895609	http://www.wikidata.org/entity/Q9012983	Category:Our Lady of Victories churches	12	0
6125	http://www.wikidata.org/entity/Q3963888	http://www.wikidata.org/entity/Q8300509	Category:Biographical films about philosophers	12	24
6124	http://www.wikidata.org/entity/Q3640833	http://www.wikidata.org/entity/Q8300509	Category:Biographical films about philosophers	12	24
6101	http://www.wikidata.org/entity/Q66504206	http://www.wikidata.org/entity/Q19331742	Category:Medals of Merit of the Order of the Immaculate Conception of Vila Viçosa	12	0
6242	http://www.wikidata.org/entity/Q110601738	http://www.wikidata.org/entity/Q9783327	Category:Apostolic Nuncios to Kyrgyzstan	12	5
6102	http://www.wikidata.org/entity/Q106215271	http://www.wikidata.org/entity/Q8996456	Category:Mayors of Haps	12	0
6164	http://www.wikidata.org/entity/Q116745217	http://www.wikidata.org/entity/Q106641313	Category:Ambassadors of Italy to Pakistan	12	5
6104	http://www.wikidata.org/entity/Q106220970	http://www.wikidata.org/entity/Q8999158	Category:Mayors of Westervoort	12	0
6154	http://www.wikidata.org/entity/Q110595912	http://www.wikidata.org/entity/Q29373901	Category:Apostolic Nuncios to Botswana	12	5
6092	http://www.wikidata.org/entity/Q1987683	http://www.wikidata.org/entity/Q6999712	Category:Fauna of Canada	12	23
6135	http://www.wikidata.org/entity/Q15129733	http://www.wikidata.org/entity/Q15103141	Category:1920s portal	12	5
6293	http://www.wikidata.org/entity/Q107126597	http://www.wikidata.org/entity/Q8241473	Category:Ambassadors of Tonga	12	23
6105	http://www.wikidata.org/entity/Q96359548	http://www.wikidata.org/entity/Q6180543	Category:Mayors of Providencia, Chile	12	0
6244	http://www.wikidata.org/entity/Q16150666	http://www.wikidata.org/entity/Q8512327	Category:High Sheriffs of Monaghan	12	22
6106	http://www.wikidata.org/entity/Q106217520	http://www.wikidata.org/entity/Q95726764	Category:municipal executives of Naaldwijk	12	0
6108	http://www.wikidata.org/entity/Q106215393	http://www.wikidata.org/entity/Q8996498	Category:Mayors of Hazerswoude	12	0
6109	http://www.wikidata.org/entity/Q106220896	http://www.wikidata.org/entity/Q8999129	Category:Mayors of West Maas en Waal	12	0
6099	http://www.wikidata.org/entity/Q106220881	http://www.wikidata.org/entity/Q8999119	Category:Mayors of Wervershoof	12	0
6110	http://www.wikidata.org/entity/Q63226292	http://www.wikidata.org/entity/Q95727886	Category:Mayors of Yerseke	12	0
6257	http://www.wikidata.org/entity/Q106834464	http://www.wikidata.org/entity/Q6226862	Category:Ambassadors of Nicaragua to Spain	12	4
6112	http://www.wikidata.org/entity/Q106220045	http://www.wikidata.org/entity/Q8998678	Category:Mayors of Tiel	12	0
6209	http://www.wikidata.org/entity/Q114458621	http://www.wikidata.org/entity/Q7065663	Category:Regents of Portugal	12	17
6085	http://www.wikidata.org/entity/Q106373608	http://www.wikidata.org/entity/Q8996501	Category:Mayors of Hedel	12	0
6086	http://www.wikidata.org/entity/Q104534523	http://www.wikidata.org/entity/Q8637824	Category:Recipients of the Military Merit Order (Bavaria), 4th class	12	0
6266	http://www.wikidata.org/entity/Q1840327	http://www.wikidata.org/entity/Q7698182	Category:Governors-General of Saint Kitts and Nevis	12	6
6178	http://www.wikidata.org/entity/Q65588493	http://www.wikidata.org/entity/Q10194014	Category:Mayors of Rygge	12	0
6177	http://www.wikidata.org/entity/Q106350192	http://www.wikidata.org/entity/Q8996603	Category:Mayors of Hengelo (Overijssel)	12	0
6291	http://www.wikidata.org/entity/Q65050422	http://www.wikidata.org/entity/Q7129825	Category:Deaths due to dog attacks	12	14
6174	http://www.wikidata.org/entity/Q72365643	http://www.wikidata.org/entity/Q72365690	Category:Brazil International Series	12	0
6087	http://www.wikidata.org/entity/Q13827856	http://www.wikidata.org/entity/Q28862842	Category:2000s portal	12	0
6088	http://www.wikidata.org/entity/Q106215316	http://www.wikidata.org/entity/Q8996468	Category:Mayors of Hardinxveld-Giessendam	12	0
6393	http://www.wikidata.org/entity/Q106557851	http://www.wikidata.org/entity/Q6226404	Category:Ambassadors of Chile to Austria	12	4
6089	http://www.wikidata.org/entity/Q104534522	http://www.wikidata.org/entity/Q8637823	Category:Recipients of the Military Merit Order (Bavaria), 3rd class	12	0
6395	http://www.wikidata.org/entity/Q106219229	http://www.wikidata.org/entity/Q8998326	Category:Mayors of Schiermonnikoog	12	4
6091	http://www.wikidata.org/entity/Q106213682	http://www.wikidata.org/entity/Q8995787	Category:Mayors of Callantsoog	12	0
6123	http://www.wikidata.org/entity/Q106373974	http://www.wikidata.org/entity/Q8998493	Category:Mayors of Sloten (Friesland)	12	0
6172	http://www.wikidata.org/entity/Q56537159	http://www.wikidata.org/entity/Q30799022	Category:Mayors of Stokke	12	0
6169	http://www.wikidata.org/entity/Q106218536	http://www.wikidata.org/entity/Q16658919	Category:Mayors of Overasselt	12	0
6126	http://www.wikidata.org/entity/Q106374064	http://www.wikidata.org/entity/Q8999264	Category:Mayors of Winschoten	12	0
6265	http://www.wikidata.org/entity/Q16150635	http://www.wikidata.org/entity/Q8512322	Category:High Sheriffs of Longford	12	13
6204	http://www.wikidata.org/entity/Q4808508	http://www.wikidata.org/entity/Q16795064	Category:Assassination of George Tiller	12	4
6181	http://www.wikidata.org/entity/Q106220483	http://www.wikidata.org/entity/Q8998902	Category:Mayors of Vledder	12	0
6185	http://www.wikidata.org/entity/Q79115869	http://www.wikidata.org/entity/Q8995359	Category:Mayors of Assendelft	12	0
6084	http://www.wikidata.org/entity/Q106190803	http://www.wikidata.org/entity/Q8998694	Category:Mayors of Tietjerksteradeel	12	0
6168	http://www.wikidata.org/entity/Q54196650	http://www.wikidata.org/entity/Q54196291	Category:Peru Future Series	12	0
6302	http://www.wikidata.org/entity/Q7169247	http://www.wikidata.org/entity/Q11708153	Category:Permanent Representatives of Syria to the United Nations	12	10
6357	http://www.wikidata.org/entity/Q106217767	http://www.wikidata.org/entity/Q8997707	Category:Mayors of Nieuwleusen	12	0
6152	http://www.wikidata.org/entity/Q113531993	http://www.wikidata.org/entity/Q9933424	Category:Presidential elections in Kenya	12	10
6186	http://www.wikidata.org/entity/Q4775937	http://www.wikidata.org/entity/Q9102790	Category:Salvator churches	12	0
6127	http://www.wikidata.org/entity/Q50285042	http://www.wikidata.org/entity/Q30794232	Category:Mayors of Stod	12	0
6325	http://www.wikidata.org/entity/Q95873700	http://www.wikidata.org/entity/Q8239290	Category:Ambassadors of Ghana to France	12	6
6509	http://www.wikidata.org/entity/Q1066739	http://www.wikidata.org/entity/Q7142898	Category:Languages of Slovenia	11	16
6550	http://www.wikidata.org/entity/Q7169237	http://www.wikidata.org/entity/Q7408509	Category:Permanent Representatives of Finland to the United Nations	11	40
6597	http://www.wikidata.org/entity/Q16185998	http://www.wikidata.org/entity/Q8613372	Category:Mayors of Madison, Wisconsin	11	54
6604	http://www.wikidata.org/entity/Q27880670	http://www.wikidata.org/entity/Q28194311	Category:Vice-presidents of Ivory Coast	11	3
