Item1,Item2,Item3,Item4,BestItem,WorstItem
Линда Лавлейс,"Шварцер, Алиса",Элеонора Рузвельт,Варис Дирие,Линда Лавлейс,Элеонора Рузвельт
Линда Лавлейс,"Шварцер, Алиса",Элеонора Рузвельт,Варис Дирие,"Шварцер, Алиса",Элеонора Рузвельт
Линда Лавлейс,"Шварцер, Алиса",Элеонора Рузвельт,Варис Дирие,Элеонора Рузвельт,Варис Дирие
Линда Лавлейс,"Шварцер, Алиса",Элеонора Рузвельт,Варис Дирие,Элеонора Рузвельт,Варис Дирие
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,Валери Соланас,Вирджиния Вулф
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,Валери Соланас,Вирджиния Вулф
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,Вирджиния Вулф,"Картер, Розалин"
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,"Картер, Розалин",Валери Соланас
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,Валери Соланас,Вирджиния Вулф
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,Клара Цеткин,Бхимрао Рамджи Амбедкар
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,Мария Шрайвер,Клара Цеткин
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,Клара Цеткин,Бхимрао Рамджи Амбедкар
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,"Шварцер, Алиса",Клара Цеткин
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,Мария Шрайвер,Бхимрао Рамджи Амбедкар
Эва Перон,Клара Цеткин,Вирджиния Вулф,Мария Шрайвер,Клара Цеткин,Эва Перон
Эва Перон,Клара Цеткин,Вирджиния Вулф,Мария Шрайвер,Клара Цеткин,Вирджиния Вулф
"Шварцер, Алиса",Глория Стейнем,Вирджиния Вулф,Валери Соланас,Вирджиния Вулф,"Шварцер, Алиса"
Валери Соланас,"Картер, Розалин",Элеонора Рузвельт,Вирджиния Вулф,Элеонора Рузвельт,Валери Соланас
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Варис Дирие,Вирджиния Вулф
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Вирджиния Вулф,Глория Стейнем
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Глория Стейнем,Варис Дирие
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Глория Стейнем,Варис Дирие
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Вирджиния Вулф,Глория Стейнем
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Клара Цеткин,Глория Стейнем
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Клара Цеткин,Бхимрао Рамджи Амбедкар
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Клара Цеткин,Бхимрао Рамджи Амбедкар
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Клара Цеткин,Бхимрао Рамджи Амбедкар
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Глория Стейнем,Бхимрао Рамджи Амбедкар
Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Глория Стейнем,Клара Цеткин,Глория Стейнем,Клара Цеткин
Элеонора Рузвельт,Вирджиния Вулф,Глория Стейнем,Варис Дирие,Вирджиния Вулф,Глория Стейнем
