Item1,Item2,Item3,Item4,BestItem,WorstItem
The Grand Budapest Hotel,The Divergent Series: Insurgent,The Little Mermaid,365 Days: This Day,The Grand Budapest Hotel,365 Days: This Day
The Grand Budapest Hotel,The Divergent Series: Insurgent,The Little Mermaid,365 Days: This Day,365 Days: This Day,The Divergent Series: Insurgent
Asteroid City,The Karate Kid,The Danish Girl,Storm of Love,The Karate Kid,Storm of Love
Asteroid City,The Karate Kid,The Danish Girl,Storm of Love,The Danish Girl,Asteroid City
Asteroid City,The Karate Kid,The Danish Girl,Storm of Love,The Danish Girl,Asteroid City
The French Dispatch,The Karate Kid,A Star Is Born,Disenchanted,A Star Is Born,The French Dispatch
The French Dispatch,The Karate Kid,A Star Is Born,Disenchanted,A Star Is Born,The Karate Kid
The French Dispatch,The Karate Kid,A Star Is Born,Disenchanted,A Star Is Born,The Karate Kid
The French Dispatch,The Karate Kid,A Star Is Born,Disenchanted,A Star Is Born,The Karate Kid
Serena Williams,Alexey Scholarov,West Side Story,World Stage,West Side Story,Alexey Scholarov
Serena Williams,Alexey Scholarov,West Side Story,World Stage,West Side Story,Alexey Scholarov
Serena Williams,Alexey Scholarov,West Side Story,World Stage,West Side Story,Serena Williams
Serena Williams,Alexey Scholarov,West Side Story,World Stage,West Side Story,Serena Williams
Serena Williams,Alexey Scholarov,West Side Story,World Stage,West Side Story,Serena Williams
The Little Mermaid,Top Gun,After We Collided,Titanic,Titanic,After We Collided
The Little Mermaid,Top Gun,After We Collided,Titanic,Titanic,After We Collided
The Little Mermaid,Top Gun,After We Collided,Titanic,Titanic,The Little Mermaid
The Little Mermaid,Top Gun,After We Collided,Titanic,Titanic,Top Gun
